Geography,Date Interval,Date,Units,BodyType,Keepership,Petrol,Diesel,Hybrid electric (petrol),Hybrid electric (diesel),Plug-in hybrid electric (petrol),Plug-in hybrid electric (diesel),Battery electric,Range extended electric,Fuel cell electric,Gas,Others,Total
United Kingdom,Monthly,May 2018,Thousands,Cars,Total,120.4,62.3,6.3,[low],3.8,[low],1.1,0.1,0.0,[low],0.0,194.2
United Kingdom,Monthly,June 2018,Thousands,Cars,Total,146.7,74.9,9.4,[low],4.5,[low],1.4,0.2,[low],[low],0.0,237.2
United Kingdom,Monthly,July 2018,Thousands,Cars,Total,102.3,53.0,6.4,[low],3.5,[low],0.9,0.2,0.0,[low],[low],166.2
United Kingdom,Monthly,August 2018,Thousands,Cars,Total,60.2,28.4,3.7,[low],3.2,[low],0.7,0.1,0.0,[low],0.0,96.3
United Kingdom,Monthly,September 2018,Thousands,Cars,Total,218.8,99.2,17.0,[low],4.2,[low],2.3,0.4,0.0,[low],0.0,341.9
United Kingdom,Monthly,October 2018,Thousands,Cars,Total,95.8,49.7,6.4,0.0,3.2,[low],1.3,0.3,0.0,[low],0.0,156.7
United Kingdom,Monthly,November 2018,Thousands,Cars,Total,98.3,52.2,6.5,0.0,3.2,0.0,1.4,0.2,[low],[low],0.0,161.8
United Kingdom,Monthly,December 2018,Thousands,Cars,Total,94.1,42.4,3.8,[low],3.7,[low],1.5,0.3,[low],[low],0.0,145.9
United Kingdom,Monthly,January 2019,Thousands,Cars,Total,104.8,47.2,8.0,[low],2.2,[low],1.4,0.1,[low],[low],0.0,163.7
United Kingdom,Monthly,February 2019,Thousands,Cars,Total,54.5,24.8,3.1,[low],1.3,[low],0.7,[low],[low],[low],0.0,84.5
United Kingdom,Monthly,March 2019,Thousands,Cars,Total,313.7,122.2,17.5,[low],4.7,0.1,4.0,0.1,[low],[low],0.0,462.4
United Kingdom,Monthly,April 2019,Thousands,Cars,Total,105.4,47.7,7.2,0.0,1.8,0.1,1.6,[low],[low],[low],[low],163.8
United Kingdom,Monthly,May 2019,Thousands,Cars,Total,121.9,51.3,8.3,[low],2.3,0.1,2.0,[low],[low],[low],0.0,185.9
United Kingdom,Monthly,June 2019,Thousands,Cars,Total,151.8,60.2,9.2,[low],2.3,[low],2.8,[low],[low],[low],0.0,226.4
United Kingdom,Monthly,July 2019,Thousands,Cars,Total,105.2,42.0,8.5,[low],1.7,0.1,2.0,[low],[low],0.0,[low],159.5
United Kingdom,Monthly,August 2019,Thousands,Cars,Total,60.9,25.6,4.7,[low],0.9,[low],3.2,[low],[low],[low],0.0,95.4
United Kingdom,Monthly,September 2019,Thousands,Cars,Total,230.6,84.5,18.1,0.4,5.0,0.2,7.7,[low],0.0,[low],0.0,346.6
United Kingdom,Monthly,October 2019,Thousands,Cars,Total,92.4,38.5,9.3,0.1,3.0,0.1,3.2,[low],[low],[low],0.0,146.6
United Kingdom,Monthly,November 2019,Thousands,Cars,Total,101.4,41.1,8.7,0.3,4.3,0.1,4.7,0.0,[low],0.0,[low],160.5
United Kingdom,Monthly,December 2019,Thousands,Cars,Total,97.6,36.9,6.8,0.6,4.3,0.2,4.9,0.0,[low],[low],0.0,151.3
United Kingdom,Monthly,January 2020,Thousands,Cars,Total,98.0,33.9,10.9,0.5,4.7,0.1,4.1,0.0,[low],0.0,0.0,152.1
United Kingdom,Monthly,February 2020,Thousands,Cars,Total,52.2,19.0,5.7,0.6,2.0,0.1,2.5,[low],[low],[low],0.0,82.1
United Kingdom,Monthly,March 2020,Thousands,Cars,Total,164.8,53.6,19.1,1.3,6.7,0.2,11.7,[low],[low],[low],0.0,257.4
United Kingdom,Monthly,April 2020,Thousands,Cars,Total,1.8,0.8,0.1,[low],0.1,[low],1.4,[low],[low],[low],0.0,4.2
United Kingdom,Monthly,May 2020,Thousands,Cars,Total,12.2,4.0,1.0,0.2,0.8,[low],2.5,0.0,0.0,[low],0.0,20.6
United Kingdom,Monthly,June 2020,Thousands,Cars,Total,93.5,26.1,12.1,1.0,4.7,0.3,8.9,[low],[low],0.1,0.0,146.7
United Kingdom,Monthly,July 2020,Thousands,Cars,Total,110.6,33.5,15.7,1.5,7.4,0.2,8.2,[low],[low],0.1,[low],177.3
United Kingdom,Monthly,August 2020,Thousands,Cars,Total,56.3,17.0,7.7,0.9,2.8,0.1,5.5,0.0,[low],0.1,0.0,90.3
United Kingdom,Monthly,September 2020,Thousands,Cars,Total,200.1,55.5,37.3,4.1,11.9,0.5,22.0,[low],[low],0.4,[low],331.8
United Kingdom,Monthly,October 2020,Thousands,Cars,Total,82.5,24.0,16.2,2.8,7.4,0.4,9.2,[low],[low],0.1,0.0,142.6
United Kingdom,Monthly,November 2020,Thousands,Cars,Total,66.3,18.3,11.5,2.4,7.5,0.3,10.1,0.0,0.0,0.1,[low],116.5
United Kingdom,Monthly,December 2020,Thousands,Cars,Total,69.5,18.8,13.0,2.6,8.2,0.8,21.9,[low],[low],[low],0.0,134.8
United Kingdom,Monthly,January 2021,Thousands,Cars,Total,52.7,14.5,11.1,1.7,5.9,0.3,6.2,[low],0.0,0.1,0.0,92.4
United Kingdom,Monthly,February 2021,Thousands,Cars,Total,32.4,8.9,5.6,0.9,3.0,0.1,3.5,[low],0.0,[low],0.0,54.4
United Kingdom,Monthly,March 2021,Thousands,Cars,Total,159.9,46.0,35.0,6.9,16.3,0.8,22.0,[low],[low],0.2,[low],287.1
United Kingdom,Monthly,April 2021,Thousands,Cars,Total,83.4,20.5,18.2,2.2,9.4,0.2,9.2,0.0,[low],0.3,0.0,143.3
United Kingdom,Monthly,May 2021,Thousands,Cars,Total,88.2,22.2,21.5,2.8,9.5,0.3,13.0,0.0,0.0,0.3,0.0,157.8
United Kingdom,Monthly,June 2021,Thousands,Cars,Total,104.1,20.8,26.6,4.3,11.8,0.4,19.8,[low],[low],0.1,0.0,188.0
United Kingdom,Monthly,July 2021,Thousands,Cars,Total,67.5,12.9,22.1,1.9,9.7,0.2,11.0,[low],0.0,0.2,0.0,125.6
United Kingdom,Monthly,August 2021,Thousands,Cars,Total,37.5,6.8,12.1,1.2,4.9,0.2,7.4,[low],0.0,0.1,0.0,70.1
United Kingdom,Monthly,September 2021,Thousands,Cars,Total,113.6,16.7,36.8,4.1,13.5,0.3,32.7,[low],[low],0.5,[low],218.3
United Kingdom,Monthly,October 2021,Thousands,Cars,Total,59.1,9.1,14.4,2.0,8.0,0.4,16.1,0.0,[low],0.2,[low],109.4
United Kingdom,Monthly,November 2021,Thousands,Cars,Total,60.9,8.7,15.4,1.9,10.3,0.5,21.7,0.0,[low],0.1,0.0,119.5
United Kingdom,Monthly,December 2021,Thousands,Cars,Total,52.5,7.6,13.5,1.6,7.9,0.4,27.7,[low],[low],0.3,0.0,111.4
United Kingdom,Monthly,January 2022,Thousands,Cars,Total,62.8,8.9,20.8,1.9,8.5,0.5,14.4,[low],0.0,0.3,0.0,118.2
United Kingdom,Monthly,February 2022,Thousands,Cars,Total,30.5,4.8,10.3,0.9,4.5,0.2,10.4,[low],0.0,0.1,0.0,61.7
United Kingdom,Monthly,March 2022,Thousands,Cars,Total,124.3,19.9,42.4,4.8,15.5,0.5,39.3,[low],[low],0.4,[low],247.2
United Kingdom,Monthly,April 2022,Thousands,Cars,Total,66.5,11.0,22.9,1.8,6.2,0.2,12.9,[low],0.0,0.2,0.0,121.7
United Kingdom,Monthly,May 2022,Thousands,Cars,Total,66.9,11.4,23.4,2.1,7.1,0.2,15.4,[low],0.0,0.5,0.0,127.1
United Kingdom,Monthly,June 2022,Thousands,Cars,Total,72.9,12.7,25.6,2.4,7.5,0.2,22.6,[low],0.0,0.3,0.0,144.2
United Kingdom,Monthly,July 2022,Thousands,Cars,Total,60.5,11.3,22.6,2.3,6.3,0.1,12.3,[low],[low],0.2,[low],115.6
United Kingdom,Monthly,August 2022,Thousands,Cars,Total,38.4,6.2,12.8,1.1,3.8,0.1,9.9,[low],0.0,0.2,0.0,72.3
United Kingdom,Monthly,September 2022,Thousands,Cars,Total,110.5,15.4,49.0,3.9,12.1,0.2,38.1,[low],[low],0.3,0.0,229.5
United Kingdom,Monthly,October 2022,Thousands,Cars,Total,70.4,9.8,26.2,2.2,8.8,0.1,19.8,[low],[low],0.4,0.0,137.6
United Kingdom,Monthly,November 2022,Thousands,Cars,Total,67.3,9.6,26.8,2.4,10.2,[low],29.4,[low],0.0,0.7,0.0,146.4
United Kingdom,Monthly,December 2022,Thousands,Cars,Total,50.2,7.1,21.1,1.8,8.0,[low],42.3,[low],0.0,0.3,0.0,130.8
United Kingdom,Monthly,January 2023,Thousands,Cars,Total,69.1,8.9,27.8,1.8,9.0,[low],17.2,0.0,0.0,0.3,[low],134.1
United Kingdom,Monthly,February 2023,Thousands,Cars,Total,39.0,5.1,15.3,0.7,4.7,[low],12.3,0.0,[low],0.1,0.0,77.2
United Kingdom,Monthly,March 2023,Thousands,Cars,Total,142.6,21.0,60.0,3.3,17.9,[low],46.6,[low],[low],0.3,0.0,291.7
United Kingdom,Monthly,April 2023,Thousands,Cars,Total,69.3,10.2,25.1,1.6,8.6,[low],20.5,0.0,0.0,0.1,0.0,135.4
United Kingdom,Monthly,May 2023,Thousands,Cars,Total,73.0,10.1,30.1,1.3,9.0,[low],24.5,[low],[low],0.1,0.0,148.2
United Kingdom,Monthly,June 2023,Thousands,Cars,Total,80.0,11.4,43.0,1.8,12.7,0.1,31.7,0.0,0.0,0.1,0.0,180.8
United Kingdom,Monthly,July 2023,Thousands,Cars,Total,66.2,10.1,35.3,1.3,11.7,[low],23.0,0.0,0.0,0.1,0.0,147.7
United Kingdom,Monthly,August 2023,Thousands,Cars,Total,40.4,5.1,19.5,0.7,6.5,[low],17.2,[low],0.0,0.2,0.0,89.7
United Kingdom,Monthly,September 2023,Thousands,Cars,Total,119.9,16.3,74.2,2.7,18.4,0.1,45.3,0.0,0.0,0.5,[low],277.5
United Kingdom,Monthly,October 2023,Thousands,Cars,Total,70.3,10.0,37.5,1.5,14.2,0.1,24.0,0.0,0.0,0.3,0.0,157.9
United Kingdom,Monthly,November 2023,Thousands,Cars,Total,69.0,9.4,40.9,1.5,15.8,0.1,24.3,0.0,0.0,0.2,[low],161.3
United Kingdom,Monthly,December 2023,Thousands,Cars,Total,59.9,8.5,34.8,1.2,12.0,[low],27.6,0.0,0.0,0.4,0.0,144.4
United Kingdom,Monthly,January 2024,Thousands,Cars,Total,65.3,8.5,39.0,1.1,11.8,[low],20.9,0.0,0.0,0.2,0.0,146.9
United Kingdom,Monthly,February 2024,Thousands,Cars,Total,39.6,4.7,23.2,0.6,6.0,[low],15.0,0.0,0.0,0.2,0.0,89.3
United Kingdom,Monthly,March 2024,Thousands,Cars,Total,134.0,20.4,91.0,3.3,24.9,[low],48.5,0.0,0.0,0.5,0.0,322.6
United Kingdom,Monthly,April 2024,Thousands,Cars,Total,58.8,7.8,36.4,1.3,10.5,[low],22.7,0.0,0.0,0.1,0.0,137.6
United Kingdom,Monthly,May 2024,Thousands,Cars,Total,61.8,8.1,42.8,1.4,11.9,[low],26.0,0.0,0.0,0.1,[low],152.1
United Kingdom,Monthly,June 2024,Thousands,Cars,Total,67.1,8.9,53.8,2.1,16.7,[low],34.1,0.0,0.0,0.1,0.0,182.7
United Kingdom,Monthly,July 2024,Thousands,Cars,Total,55.4,7.9,46.3,1.4,13.3,[low],27.4,0.0,0.0,[low],0.0,151.8
United Kingdom,Monthly,August 2024,Thousands,Cars,Total,33.0,4.8,25.2,0.6,5.9,[low],19.1,0.0,0.0,[low],0.0,88.6
United Kingdom,Monthly,September 2024,Thousands,Cars,Total,95.9,15.7,84.1,2.2,24.8,[low],56.2,0.0,0.0,[low],0.0,279.0
United Kingdom,Monthly,October 2024,Thousands,Cars,Total,51.0,8.6,44.1,1.2,13.8,[low],29.8,0.0,0.0,[low],[low],148.5
United Kingdom,Monthly,November 2024,Thousands,Cars,Total,47.5,8.6,45.9,1.4,15.6,[low],38.5,0.0,0.0,[low],0.0,157.6
United Kingdom,Monthly,December 2024,Thousands,Cars,Total,40.0,6.5,39.6,0.9,12.8,[low],43.6,[low],0.0,[low],[low],143.5
United Kingdom,Monthly,July 2014,Thousands,Heavy goods vehicles,Total,[low],3.2,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,3.2
United Kingdom,Monthly,August 2014,Thousands,Heavy goods vehicles,Total,0.0,2.4,0.0,0.0,0.0,0.0,[low],0.0,0.0,0.0,0.0,2.4
United Kingdom,Monthly,September 2014,Thousands,Heavy goods vehicles,Total,[low],5.4,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,5.4
United Kingdom,Monthly,October 2014,Thousands,Heavy goods vehicles,Total,[low],8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,8.4
United Kingdom,Monthly,November 2014,Thousands,Heavy goods vehicles,Total,[low],2.4,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,2.4
United Kingdom,Monthly,December 2014,Thousands,Heavy goods vehicles,Total,[low],2.6,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,2.6
United Kingdom,Monthly,January 2015,Thousands,Heavy goods vehicles,Total,[low],2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,2.4
United Kingdom,Monthly,February 2015,Thousands,Heavy goods vehicles,Total,[low],1.9,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,1.9
United Kingdom,Monthly,March 2015,Thousands,Heavy goods vehicles,Total,[low],5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8
United Kingdom,Monthly,April 2015,Thousands,Heavy goods vehicles,Total,[low],4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,4.0
United Kingdom,Monthly,May 2015,Thousands,Heavy goods vehicles,Total,[low],3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
United Kingdom,Monthly,June 2015,Thousands,Heavy goods vehicles,Total,[low],4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
United Kingdom,Monthly,July 2015,Thousands,Heavy goods vehicles,Total,[low],4.3,0.0,0.0,0.0,0.0,[low],0.0,0.0,0.0,0.0,4.3
United Kingdom,Monthly,August 2015,Thousands,Heavy goods vehicles,Total,[low],2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9
United Kingdom,Monthly,September 2015,Thousands,Heavy goods vehicles,Total,[low],6.3,0.0,0.0,0.0,0.0,[low],0.0,0.0,0.0,0.0,6.3
United Kingdom,Monthly,October 2015,Thousands,Heavy goods vehicles,Total,[low],5.8,0.0,0.0,0.0,0.0,[low],0.0,0.0,0.0,0.0,5.8
United Kingdom,Monthly,November 2015,Thousands,Heavy goods vehicles,Total,[low],4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1
United Kingdom,Monthly,December 2015,Thousands,Heavy goods vehicles,Total,[low],4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
United Kingdom,Monthly,January 2016,Thousands,Heavy goods vehicles,Total,[low],3.2,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,3.2
United Kingdom,Monthly,February 2016,Thousands,Heavy goods vehicles,Total,[low],2.6,0.0,0.0,0.0,0.0,[low],0.0,0.0,0.0,0.0,2.6
United Kingdom,Monthly,March 2016,Thousands,Heavy goods vehicles,Total,[low],6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
United Kingdom,Monthly,April 2016,Thousands,Heavy goods vehicles,Total,[low],4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3
United Kingdom,Monthly,May 2016,Thousands,Heavy goods vehicles,Total,[low],4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
United Kingdom,Monthly,June 2016,Thousands,Heavy goods vehicles,Total,[low],4.6,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,4.6
United Kingdom,Monthly,July 2016,Thousands,Heavy goods vehicles,Total,[low],4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,4.0
United Kingdom,Monthly,August 2016,Thousands,Heavy goods vehicles,Total,[low],3.4,0.0,0.0,0.0,0.0,[low],0.0,0.0,0.0,0.0,3.4
United Kingdom,Monthly,September 2016,Thousands,Heavy goods vehicles,Total,[low],5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7
United Kingdom,Monthly,October 2016,Thousands,Heavy goods vehicles,Total,[low],5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
United Kingdom,Monthly,November 2016,Thousands,Heavy goods vehicles,Total,[low],5.3,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,5.3
United Kingdom,Monthly,December 2016,Thousands,Heavy goods vehicles,Total,[low],4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,4.4
United Kingdom,Monthly,January 2017,Thousands,Heavy goods vehicles,Total,[low],3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,3.6
United Kingdom,Monthly,February 2017,Thousands,Heavy goods vehicles,Total,[low],2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,2.6
United Kingdom,Monthly,March 2017,Thousands,Heavy goods vehicles,Total,[low],5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9
United Kingdom,Monthly,April 2017,Thousands,Heavy goods vehicles,Total,[low],4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
United Kingdom,Monthly,May 2017,Thousands,Heavy goods vehicles,Total,[low],4.7,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,4.7
United Kingdom,Monthly,June 2017,Thousands,Heavy goods vehicles,Total,[low],5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,5.1
United Kingdom,Monthly,July 2017,Thousands,Heavy goods vehicles,Total,[low],4.1,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,4.1
United Kingdom,Monthly,August 2017,Thousands,Heavy goods vehicles,Total,[low],3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
United Kingdom,Monthly,September 2017,Thousands,Heavy goods vehicles,Total,[low],5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,5.3
United Kingdom,Monthly,October 2017,Thousands,Heavy goods vehicles,Total,[low],4.5,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,4.5
United Kingdom,Monthly,November 2017,Thousands,Heavy goods vehicles,Total,[low],5.2,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,5.2
United Kingdom,Monthly,December 2017,Thousands,Heavy goods vehicles,Total,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8
United Kingdom,Monthly,January 2018,Thousands,Heavy goods vehicles,Total,[low],3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,3.3
United Kingdom,Monthly,February 2018,Thousands,Heavy goods vehicles,Total,[low],2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,2.4
United Kingdom,Monthly,March 2018,Thousands,Heavy goods vehicles,Total,[low],5.7,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,5.7
United Kingdom,Monthly,April 2018,Thousands,Heavy goods vehicles,Total,[low],4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
United Kingdom,Monthly,May 2018,Thousands,Heavy goods vehicles,Total,[low],4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4
United Kingdom,Monthly,June 2018,Thousands,Heavy goods vehicles,Total,[low],4.6,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,4.6
United Kingdom,Monthly,July 2018,Thousands,Heavy goods vehicles,Total,[low],3.9,0.0,0.0,0.0,0.0,[low],0.0,0.0,0.0,0.0,3.9
United Kingdom,Monthly,August 2018,Thousands,Heavy goods vehicles,Total,[low],2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,2.8
United Kingdom,Monthly,September 2018,Thousands,Heavy goods vehicles,Total,[low],4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,4.9
United Kingdom,Monthly,October 2018,Thousands,Heavy goods vehicles,Total,[low],4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,4.9
United Kingdom,Monthly,November 2018,Thousands,Heavy goods vehicles,Total,[low],5.2,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,5.2
United Kingdom,Monthly,December 2018,Thousands,Heavy goods vehicles,Total,[low],3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,3.8
United Kingdom,Monthly,January 2019,Thousands,Heavy goods vehicles,Total,[low],4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,4.2
United Kingdom,Monthly,February 2019,Thousands,Heavy goods vehicles,Total,[low],2.7,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,2.7
United Kingdom,Monthly,March 2019,Thousands,Heavy goods vehicles,Total,[low],6.9,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,6.9
United Kingdom,Monthly,April 2019,Thousands,Heavy goods vehicles,Total,[low],5.0,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,5.0
United Kingdom,Monthly,May 2019,Thousands,Heavy goods vehicles,Total,[low],4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,5.0
United Kingdom,Monthly,June 2019,Thousands,Heavy goods vehicles,Total,[low],7.6,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,7.7
United Kingdom,Monthly,July 2019,Thousands,Heavy goods vehicles,Total,[low],3.1,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,3.1
United Kingdom,Monthly,August 2019,Thousands,Heavy goods vehicles,Total,[low],2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,2.7
United Kingdom,Monthly,September 2019,Thousands,Heavy goods vehicles,Total,[low],4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,4.6
United Kingdom,Monthly,October 2019,Thousands,Heavy goods vehicles,Total,[low],5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.1
United Kingdom,Monthly,November 2019,Thousands,Heavy goods vehicles,Total,[low],4.7,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,4.8
United Kingdom,Monthly,December 2019,Thousands,Heavy goods vehicles,Total,[low],3.6,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,3.7
United Kingdom,Monthly,January 2020,Thousands,Heavy goods vehicles,Total,[low],3.4,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,3.4
United Kingdom,Monthly,February 2020,Thousands,Heavy goods vehicles,Total,[low],2.3,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,2.3
United Kingdom,Monthly,March 2020,Thousands,Heavy goods vehicles,Total,[low],4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,4.8
United Kingdom,Monthly,April 2020,Thousands,Heavy goods vehicles,Total,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,1.0
United Kingdom,Monthly,May 2020,Thousands,Heavy goods vehicles,Total,[low],1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,1.2
United Kingdom,Monthly,June 2020,Thousands,Heavy goods vehicles,Total,[low],2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
United Kingdom,Monthly,July 2020,Thousands,Heavy goods vehicles,Total,[low],3.2,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,3.3
United Kingdom,Monthly,August 2020,Thousands,Heavy goods vehicles,Total,[low],2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,2.5
United Kingdom,Monthly,September 2020,Thousands,Heavy goods vehicles,Total,[low],4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[low],0.0,4.6
United Kingdom,Monthly,October 2020,Thousands,Heavy goods vehicles,Total,[low],4.3,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,4.3
United Kingdom,Monthly,November 2020,Thousands,Heavy goods vehicles,Total,[low],4.2,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,4.2
United Kingdom,Monthly,December 2020,Thousands,Heavy goods vehicles,Total,[low],3.5,0.0,0.0,0.0,0.0,[low],0.0,0.0,0.2,0.0,3.6
United Kingdom,Monthly,January 2021,Thousands,Heavy goods vehicles,Total,[low],2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.0
United Kingdom,Monthly,February 2021,Thousands,Heavy goods vehicles,Total,[low],2.6,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,2.7
United Kingdom,Monthly,March 2021,Thousands,Heavy goods vehicles,Total,[low],5.7,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,5.7
United Kingdom,Monthly,April 2021,Thousands,Heavy goods vehicles,Total,[low],3.7,0.0,0.0,0.0,0.0,[low],0.0,0.0,0.1,0.0,3.8
United Kingdom,Monthly,May 2021,Thousands,Heavy goods vehicles,Total,[low],3.7,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,3.7
United Kingdom,Monthly,June 2021,Thousands,Heavy goods vehicles,Total,[low],3.6,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,3.6
United Kingdom,Monthly,July 2021,Thousands,Heavy goods vehicles,Total,[low],3.1,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,3.1
United Kingdom,Monthly,August 2021,Thousands,Heavy goods vehicles,Total,[low],2.4,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,2.5
United Kingdom,Monthly,September 2021,Thousands,Heavy goods vehicles,Total,[low],3.7,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,3.8
United Kingdom,Monthly,October 2021,Thousands,Heavy goods vehicles,Total,[low],3.5,0.0,0.0,0.0,0.0,[low],0.0,0.0,0.1,0.0,3.6
United Kingdom,Monthly,November 2021,Thousands,Heavy goods vehicles,Total,[low],4.2,0.0,0.0,0.0,0.0,[low],0.0,0.0,0.1,0.0,4.3
United Kingdom,Monthly,December 2021,Thousands,Heavy goods vehicles,Total,[low],3.1,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,3.1
United Kingdom,Monthly,January 2022,Thousands,Heavy goods vehicles,Total,[low],3.4,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,3.5
United Kingdom,Monthly,February 2022,Thousands,Heavy goods vehicles,Total,[low],2.7,0.0,0.0,0.0,0.0,[low],0.0,0.0,0.1,0.0,2.8
United Kingdom,Monthly,March 2022,Thousands,Heavy goods vehicles,Total,[low],4.9,0.0,0.0,0.0,0.0,[low],0.0,0.0,0.1,0.0,5.0
United Kingdom,Monthly,April 2022,Thousands,Heavy goods vehicles,Total,[low],3.7,0.0,0.0,0.0,0.0,[low],0.0,0.0,[low],0.0,3.7
United Kingdom,Monthly,May 2022,Thousands,Heavy goods vehicles,Total,[low],3.6,0.0,0.0,0.0,0.0,[low],0.0,0.0,0.1,0.0,3.7
United Kingdom,Monthly,June 2022,Thousands,Heavy goods vehicles,Total,[low],3.7,0.0,0.0,0.0,0.0,[low],0.0,0.0,0.1,0.0,3.8
